time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.000000000000002,1.3252067031926993,2.4525015513013706,19.67785249111029,0.21361705948649057,6.177408405741055,0.0,1.4601385601696608,2.877444770155846,4.903684680526333,0.07207931127037753,-0.06072032386130295,0.0,422.0148309546596,420.7041718116526,422.68941754956705,421.04230114421154
3.0600000000000023,1.4152007783360538,2.6298361465266686,19.97655317645039,0.21808489655718066,6.1734329030867965,0.0,1.5399687303330025,3.0339063787880756,5.051937692699085,0.07884880798385285,-0.0806316911580623,0.0,484.9834997578345,483.48241252342996,486.18916790645613,486.69996508475424
3.1200000000000023,1.5095126727318566,2.8155400062694684,20.279166187990416,0.22256211025151362,6.168928962181518,0.0,1.6041343454977084,3.15649926275115,5.034905936119154,0.06443790395920965,-0.06577802349312468,0.0,435.31418872823065,436.55096544665054,436.1681718741905,434.96715926852585
3.1800000000000024,1.6076387209634355,3.0084477098702016,20.579817576611816,0.22628423967437072,6.164418312278258,0.0,1.667052064817706,3.27397490575387,4.9867340612805595,0.05673909665286264,-0.11099741981974681,0.0,428.41869155005134,424.5498823061833,425.4985347732616,424.8417397760176
3.2400000000000024,1.7096290740008222,3.2084595948016803,20.877627760888075,0.22987499563429914,6.157557400771411,0.0,1.7331681214294288,3.3932626049850416,4.940149247504959,0.06542792241118542,-0.12206453889232205,0.0,427.1623838275314,426.20502556366836,426.101771837644,426.8467419888298
3.3000000000000025,1.815362868762437,3.4150630344567907,21.1700464620504,0.2334838423907435,6.149961555393556,0.0,1.7918473852888332,3.493761626555658,4.807440734425457,0.046655218563717925,-0.1376858081165972,0.0,396.74336312846924,395.28916437596314,397.8693439889105,396.1494347413362
3.3600000000000025,1.9253131852220609,3.6287312555494484,21.45872054278902,0.2370942082326799,6.142501104093981,0.0,1.8738105072771676,3.6286061689625484,4.814584962920096,0.07866199934107683,-0.10602585231845764,0.0,442.4605432549277,445.0450805065953,443.40372106319097,446.0282298366719
3.4200000000000026,2.040292525871845,3.8505076617582277,21.74767849650502,0.24198565828715068,6.1358247285558125,0.0,1.9593531169843854,3.7641680195874296,4.816882149267525,0.08670591153587238,-0.1246446370263243,0.0,444.52569753962456,442.98580739288536,443.23526393244265,443.9013412833719
3.4800000000000026,2.1605481388605248,4.080517389866791,22.03688508495373,0.24750068491092314,6.128458186780769,0.0,2.0497650227853805,3.903081216401195,4.8227943907188715,0.10070067202443293,-0.11928112544752012,0.0,444.7807315152963,445.2062178820016,446.2830686133153,447.4310881723066
3.5400000000000027,2.2866244986663067,4.31935304305345,22.328045069482492,0.2538304761286909,6.121066760495404,0.0,2.1533675657203535,4.058401517901537,4.88164552009212,0.11367760722539903,-0.13244409846628216,0.0,465.06591938516436,464.0204069928345,463.32165379276796,464.35010988973545
3.6000000000000028,2.4193283545550988,4.568011475170486,22.62423928036102,0.2609712068096304,6.112897056048109,0.0,2.2707616681348837,4.230538335073864,4.990221632635265,0.1279699419114631,-0.14487560380257872,0.0,481.8258163056948,480.8691738127003,481.27002241335464,482.3621893692238
3.660000000000003,2.5585628838620957,4.826093675680614,22.92305750266032,0.26892805916737395,6.103983016781633,0.0,2.3710707922539553,4.37262900620844,4.969777286299395,0.1405704979462141,-0.1572079981832324,0.0,443.72290232027467,442.68815984798425,442.68647447783604,443.7384416669524
3.720000000000003,2.7037179046903064,5.0924405102731765,23.219259130623538,0.2769224469875393,6.09450576583027,0.0,2.4681405747835607,4.5060575897359,4.9032148524161965,0.11160983666488213,-0.15948786291663752,0.0,428.6021461889286,428.3836097248918,430.71120151890614,428.2707957231021
3.780000000000003,2.855224466073944,5.367421100028265,23.51330002157964,0.2843828009978502,6.084891884880179,0.0,2.5828164227451857,4.660273487512306,4.897385123043081,0.14205411812975216,-0.16175929482534995,0.0,449.10319554029905,448.894763046638,450.5777891874476,453.0460744167942
3.840000000000003,3.0141572938504684,5.652278495256741,23.80870793682118,0.29266292038716557,6.075145054518998,0.0,2.7156940042635362,4.83534063948,4.948322158119061,0.1283409641772824,-0.16385773295440295,0.0,470.5657539297789,470.3797172779117,471.2242151795497,470.17911240529503
3.900000000000003,3.181432882168546,5.9480044943425625,24.107909709817132,0.30034239554806597,6.065250947837143,0.0,2.860908078731221,5.02243598085127,5.023654812744518,0.12728324222252052,-0.16707308114395505,0.0,481.1088824146835,480.8416212595943,480.79946731076944,480.73291194412303
3.960000000000003,3.355469773598688,6.252205380609258,24.40235684919959,0.30783958176733606,6.0553685265807715,0.0,2.941008169425862,5.118040559221022,4.791800206307256,0.11983572254467015,-0.16035699080130508,0.0,375.80339809045074,376.42273103582505,376.35827501387104,375.65379621380885
4.020000000000002,3.536883474596699,6.565398546505142,24.692921475946616,0.31509106847102064,6.04595716158784,0.0,3.1067853924841224,5.321841813639743,4.892051121533025,0.12282640751814157,-0.15064819642343946,0.0,490.5014505196252,491.20127405927707,490.876471922892,491.1100564137637
4.080000000000001,3.72768817537576,6.889967008681863,24.986497255668635,0.3230723113448777,6.036762438725546,0.0,3.253977811552762,5.497324483456362,4.892753893782626,0.1480776808845176,-0.15901617990859995,0.0,463.57594343915287,462.89658696027794,461.0699957164555,463.0762698928013
4.14,3.9260810271493276,7.223393242928604,25.27478048570599,0.3317632531728254,6.027053251641927,0.0,3.3597694308629227,5.617313274731179,4.716737573181513,0.13746094025620473,-0.1681075363097539,0.0,402.6091775503898,401.75746407879495,403.73500246804286,402.7975607680207
4.199999999999998,4.132349762046079,7.565830364119994,25.557506500624,0.33980599670683365,6.016405256528747,0.0,3.516519657559608,5.797444132304869,4.706337342192756,0.12615913292734376,-0.2127378995040542,0.0,463.313751705466,459.75918503874385,462.18183444343515,461.3057521429097
4.259999999999997,4.347316046721357,7.918065605405916,25.836449356784172,0.3476587761141907,6.004985219872209,0.0,3.6498149506412445,5.943950781612582,4.591284498195634,0.13894849698394154,-0.16476090487927159,0.0,425.1981009927728,429.2502857497859,428.00770128012994,429.1113906123853
4.319999999999996,4.571621862649645,8.28056326676499,26.112304840677005,0.3557893689553726,5.99495582846316,0.0,3.8276251641164465,6.1393982715699735,4.602511198624231,0.12756029983047665,-0.1724308643014038,0.0,473.00358488972,472.3874317665743,473.110436888403,472.2482607165403
4.379999999999995,4.804674580280729,8.652410818034552,26.38215349011181,0.3635050487217555,5.985248407815465,0.0,3.9414543352523634,6.255831489045891,4.39262887744633,0.1305850100503995,-0.14624670787151559,0.0,395.06106361309475,397.4397937143577,396.04067839856157,396.33619230021924
4.439999999999993,5.0460883845161595,9.032932077166626,26.643698708047207,0.3711860851870643,5.976667079592236,0.0,4.106133145379486,6.428312360092684,4.324707459570523,0.12231804515498315,-0.13725399991951656,0.0,447.99731912997123,448.7091951129904,449.49963387415926,448.8437481254564
4.499999999999992,5.298760103838728,9.425292150086829,26.90477253906744,0.37824018813555416,5.968152633321701,0.0,4.316564448367625,6.650191677865386,4.37604041133717,0.10580786726999186,-0.15336468152561963,0.0,491.3759228456035,490.16295304584577,491.6232879573676,490.4089716587882
4.559999999999991,5.56286954335122,9.829503001486238,27.165023485915373,0.38480685397019343,5.959014203206831,0.0,4.487552233531036,6.823443087554371,4.298183460684657,0.11586823716662466,-0.1502743332349325,0.0,450.58438116330206,450.8127090738831,450.9023586629402,451.7249182436537
4.6199999999999894,5.83710192544076,10.243844093253358,27.41981089837545,0.391202879821023,5.949776148781929,0.0,4.653988789523379,6.987910538511255,4.194061369518839,0.07219058503843775,-0.16261197617130252,0.0,444.18692362694554,443.1510685323115,445.25544185854216,441.67563236507056
4.679999999999988,6.122268931725772,10.668966665184133,27.670480952069944,0.39557911669427526,5.9400350072087775,0.0,4.852014765795977,7.182436964633469,4.160482542387675,0.07438956806393682,-0.16183880463448136,0.0,468.98739448886533,469.0238831333411,470.8276211808658,471.0015624042828
4.739999999999987,6.419840930590053,11.106148069341733,27.920031167065588,0.40006425057924133,5.930054018022414,0.0,5.067424963619431,7.389768878919197,4.156442789083885,0.07546746891429461,-0.17736677550575716,0.0,483.27977843657754,482.0833170562856,482.50979645843734,482.5950777897408
4.799999999999986,6.729292485242624,11.554481020637848,28.1662583072898,0.40464313157205556,5.91946600645754,0.0,5.248148018459407,7.5543665647619616,4.0504250547000735,0.07795651243974457,-0.1747276713788794,0.0,450.5349802467292,450.71884181266034,449.842775248299,450.04886627524854
4.859999999999984,7.048623206175495,12.011530257904031,28.40342168024989,0.4090859438555201,5.909534114213402,0.0,5.396787076844416,7.680525358801339,3.8550143867708515,0.0647873267843184,-0.1516131791697561,0.0,416.75250239769935,418.74014323687277,419.31326071418465,418.1718159274107
4.919999999999983,7.378177029675228,12.477336609604414,28.63164410588208,0.4130399984913211,5.900488513753242,0.0,5.588690146175179,7.845973220592564,3.7517168846887503,0.06803890549417167,-0.14910804952727377,0.0,452.72777872113966,452.9084414742393,453.29023691345634,453.5546665512925
4.979999999999982,7.719992802561029,12.953668480557107,28.85506864987826,0.41672594124197104,5.891092129900247,0.0,5.805410780357248,8.031215848535885,3.6946776998410176,0.04300345756721039,-0.17904547605313761,0.0,472.03951362443183,469.70025698513655,472.9025925102805,470.97192117218634
5.0399999999999805,8.074648031967506,13.440776636965309,29.074361302198334,0.41980900567669543,5.880333266165518,0.0,6.016822966543108,8.205101903532215,3.6141249820341574,0.06434560427120334,-0.17985690897164455,0.0,466.0407602246836,465.9478901136124,464.41390191025073,466.086939577078
